09, 01, 2019, 23, 26.5, 73, 0.0
09, 01, 2019, 22, 27.2, 70, 0.0
09, 01, 2019, 21, 27.4, 68, 0.0
09, 01, 2019, 20, 27.2, 73, 0.0
09, 01, 2019, 19, 27.4, 69, 0.0
09, 01, 2019, 18, 27.6, 70, 0.0
09, 01, 2019, 17, 27.8, 69, 0.0
09, 01, 2019, 16, 27.8, 68, 0.0
09, 01, 2019, 15, 27.9, 71, 0.0
09, 01, 2019, 14, 26.2, 78, 0.0
09, 01, 2019, 13, 26.0, 84, 0.2
09, 01, 2019, 12, 26.9, 76, 0.0
09, 01, 2019, 11, 26.7, 78, 0.0
09, 01, 2019, 10, 26.0, 79, 0.0
09, 01, 2019, 09, 25.2, 79, 0.0
09, 01, 2019, 08, 24.9, 80, 0.0
09, 01, 2019, 07, 24.8, 80, 0.0
09, 01, 2019, 06, 24.7, 80, 0.0
09, 01, 2019, 05, 24.5, 82, 0.0
09, 01, 2019, 04, 24.8, 81, 0.0
09, 01, 2019, 03, 24.8, 81, 0.0
09, 01, 2019, 02, 25.1, 79, 0.0
09, 01, 2019, 01, 25.3, 78, 0.0
09, 01, 2019, 00, 25.5, 76, 0.0
10, 01, 2019, 23, 27.1, 78, 0.0
10, 01, 2019, 22, 27.5, 75, 0.0
10, 01, 2019, 21, 27.8, 73, 0.0
10, 01, 2019, 20, 27.1, 74, 0.0
10, 01, 2019, 19, 26.8, 78, 0.0
10, 01, 2019, 18, 27.8, 73, 0.2
10, 01, 2019, 17, 28.1, 77, 0.0
10, 01, 2019, 16, 29.5, 72, 0.0
10, 01, 2019, 15, 28.7, 74, 0.0
10, 01, 2019, 14, 28.4, 75, 0.0
10, 01, 2019, 13, 29.2, 74, 0.0
10, 01, 2019, 12, 28.8, 71, 0.0
10, 01, 2019, 11, 27.4, 80, 0.0
10, 01, 2019, 10, 25.2, 90, 0.0
10, 01, 2019, 09, 24.0, 90, 0.0
10, 01, 2019, 08, 24.0, 90, 0.0
10, 01, 2019, 07, 24.3, 87, 0.0
10, 01, 2019, 06, 24.8, 85, 0.0
10, 01, 2019, 05, 24.7, 83, 0.0
10, 01, 2019, 04, 25.1, 79, 0.0
10, 01, 2019, 03, 25.1, 79, 0.0
10, 01, 2019, 02, 25.7, 76, 0.0
10, 01, 2019, 01, 26.2, 73, 0.0
10, 01, 2019, 00, 26.3, 72, 0.0
11, 01, 2019, 23, 23.0, 82, 0.0
11, 01, 2019, 22, 23.4, 79, 0.0
11, 01, 2019, 21, 23.3, 82, 0.0
11, 01, 2019, 20, 23.7, 84, 0.0
11, 01, 2019, 19, 23.8, 83, 0.0
11, 01, 2019, 18, 25.0, 77, 0.0
11, 01, 2019, 17, 25.1, 79, 0.0
11, 01, 2019, 16, 25.1, 84, 0.0
11, 01, 2019, 15, 23.2, 91, 0.0
11, 01, 2019, 14, 23.4, 93, 0.0
11, 01, 2019, 13, 24.2, 86, 0.0
11, 01, 2019, 11, 23.6, 87, 0.0
11, 01, 2019, 12, 23.7, 86, 0.0
11, 01, 2019, 10, 23.4, 87, 0.0
11, 01, 2019, 09, 23.2, 86, 0.0
11, 01, 2019, 08, 23.6, 90, 0.0
11, 01, 2019, 07, 23.9, 88, 0.0
11, 01, 2019, 06, 24.2, 88, 0.0
11, 01, 2019, 05, 24.5, 88, 0.0
11, 01, 2019, 04, 24.9, 85, 0.0
11, 01, 2019, 03, 25.6, 80, 0.0
11, 01, 2019, 02, 26.3, 72, 0.0
11, 01, 2019, 01, 26.2, 71, 0.0
11, 01, 2019, 00, 26.9, 76, 0.0
12, 01, 2019, 23, 23.3, 94, 0.0
12, 01, 2019, 22, 23.5, 93, 0.0
12, 01, 2019, 21, 23.6, 92, 0.0
12, 01, 2019, 20, 24.5, 86, 0.0
12, 01, 2019, 19, 25.4, 82, 0.0
12, 01, 2019, 18, 25.8, 80, 0.0
12, 01, 2019, 17, 26.1, 77, 0.0
12, 01, 2019, 16, 25.5, 79, 0.0
12, 01, 2019, 15, 25.8, 77, 0.0
12, 01, 2019, 14, 25.3, 78, 0.0
12, 01, 2019, 13, 24.6, 82, 0.0
12, 01, 2019, 12, 23.8, 81, 0.0
12, 01, 2019, 11, 23.1, 84, 0.0
12, 01, 2019, 10, 22.5, 85, 0.0
12, 01, 2019, 09, 22.1, 87, 0.0
